362	27526	35500001	38300000	q13.12	gpos25
363	27526	38300001	38700000	q13.13	gneg
364	27526	38700001	43400000	q13.2	gpos25
365	27526	43400001	45200000	q13.31	gneg
366	27526	45200001	48000000	q13.32	gpos25
367	27526	48000001	51400000	q13.33	gneg
368	27526	51400001	53600000	q13.41	gpos25
369	27526	53600001	56300000	q13.42	gneg
370	27526	56300001	59128983	q13.43	gpos25
371	27508	1	4400000	p25.3	gneg
372	27508	4400001	7100000	p25.2	gpos50
373	27508	7100001	12200000	p25.1	gneg
374	27508	12200001	16700000	p24.3	gpos75
375	27508	16700001	19200000	p24.2	gneg
376	27508	19200001	24000000	p24.1	gpos75
377	27508	24000001	27900000	p23.3	gneg
378	27508	27900001	30000000	p23.2	gpos25
379	27508	30000001	32100000	p23.1	gneg
380	27508	32100001	36600000	p22.3	gpos75
381	27508	36600001	38600000	p22.2	gneg
382	27508	38600001	41800000	p22.1	gpos50
383	27508	41800001	47800000	p21	gneg
384	27508	47800001	52900000	p16.3	gpos100
385	27508	52900001	55000000	p16.2	gneg
386	27508	55000001	61300000	p16.1	gpos100
387	27508	61300001	64100000	p15	gneg
388	27508	64100001	68600000	p14	gpos50
389	27508	68600001	71500000	p13.3	gneg
390	27508	71500001	73500000	p13.2	gpos50
391	27508	73500001	75000000	p13.1	gneg
392	27508	75000001	83300000	p12	gpos100
393	27508	83300001	90500000	p11.2	gneg
394	27508	90500001	93300000	p11.1	acen
395	27508	93300001	96800000	q11.1	acen
396	27508	96800001	102700000	q11.2	gneg
397	27508	102700001	106000000	q12.1	gpos50
398	27508	106000001	107500000	q12.2	gneg
399	27508	107500001	110200000	q12.3	gpos25
400	27508	110200001	114400000	q13	gneg
401	27508	114400001	118800000	q14.1	gpos50
402	27508	118800001	122400000	q14.2	gneg
403	27508	122400001	129900000	q14.3	gpos50
404	27508	129900001	132500000	q21.1	gneg
405	27508	132500001	135100000	q21.2	gpos25
406	27508	135100001	136800000	q21.3	gneg
407	27508	136800001	142200000	q22.1	gpos100
408	27508	142200001	144100000	q22.2	gneg
409	27508	144100001	148700000	q22.3	gpos100
410	27508	148700001	149900000	q23.1	gneg
411	27508	149900001	150500000	q23.2	gpos25
412	27508	150500001	154900000	q23.3	gneg
413	27508	154900001	159800000	q24.1	gpos75
414	27508	159800001	163700000	q24.2	gneg
415	27508	163700001	169700000	q24.3	gpos75
416	27508	169700001	178000000	q31.1	gneg
417	27508	178000001	180600000	q31.2	gpos50
418	27508	180600001	183000000	q31.3	gneg
419	27508	183000001	189400000	q32.1	gpos75
420	27508	189400001	191900000	q32.2	gneg
421	27508	191900001	197400000	q32.3	gpos75
